AppID;Name;Release_Date;Primary_Genre;All_Tags;Price_USD;Review_Score_Pct_SteamDB;Total_Reviews;Positive_Reviews;Steam_Deck_Status;Estimated_Owners;24h_Peak_Players;Is_DLC?
1783560;The Last Caretaker;6/11/2025;Action;"Early Access;Survival;Base Building;Crafting;Automation;Open World;Sandbox;First-Person;Singleplayer;Resource Management;Management;Simulation;Atmospheric;Exploration;Post-apocalyptic;Lore-Rich;Sci-fi;Physics;Immersive Sim;Sailing;Underwater";34,99;83,5;11101;9509;Unsupported;333030;5511;No
1863430;Dragonkin: The Banished;16/3/2026;Action;"Hack and Slash;Action RPG;Action;Loot;Adventure;RPG;Isometric;Dungeon Crawler;Fantasy;Top-Down;Dragons;Indie;Singleplayer;Dark Fantasy;Early Access;Co-op;Local Co-op";24,99;72,16;2462;1834;Playable;73860;288;No
2141730;Backrooms: Escape Together;18/10/2022;Action;"Multiplayer;Horror;Online Co-Op;Psychological Horror;Survival Horror;Co-op;Atmospheric;Realistic;First-Person;Early Access;Exploration;Procedural Generation;Adventure;Casual;Puzzle;Action;3D;Singleplayer;Action-Adventure;Sci-fi";9,99;86,81;36563;32336;Playable;1096890;1379;No
1645820;SurrounDead;24/6/2022;Action;"Zombies;Survival;Open World;Post-apocalyptic;Singleplayer;Exploration;Shooter;RPG;Loot;Base Building;Open World Survival Craft;Third Person;PvE;Co-op;Early Access;Indie;Adventure;Action;First-Person;Third-Person Shooter";11,99;89,85;24846;22818;Playable;745380;1461;No
1030300;Hollow Knight: Silksong;4/9/2025;Action;"Metroidvania;Difficult;Indie;Great Soundtrack;Souls-like;2D;Singleplayer;Platformer;Exploration;Female Protagonist;Adventure;Beautiful;Atmospheric;Story Rich;Sequel;Hand-drawn;Action;Multiple Endings;Open World;Cute";19,99;88,48;408058;364318;Verified;12241740;8852;No
374320;DARK SOULS™ III;11/4/2016;Action;"Souls-like;Dark Fantasy;Difficult;RPG;Atmospheric;Lore-Rich;Third Person;Exploration;Story Rich;Action RPG;Co-op;Great Soundtrack;Adventure;Action;Multiplayer;PvP;Open World;Singleplayer;Character Customization;Replay Value";59,99;93,45;435564;410930;Verified;13066920;6305;No
3576870;Blossom: The Seed of Life;9/3/2026;Adventure;"Open World Survival Craft;Mars;Base Building;Exploration;Robots;Sandbox;Space Sim;Building;Crafting;Open World;Survival;Sci-fi;Post-apocalyptic;Resource Management;Automation;Atmospheric;Agriculture;Singleplayer;3D";16,99;83,98;885;788;Verified;26550;115;No
3035120;Is This Seat Taken?;7/8/2025;Casual;"Puzzle;Casual;Relaxing;Cute;Logic;Cozy;Wholesome;Colorful;Family Friendly;Singleplayer;2D;Funny;Point & Click;Atmospheric;Indie";9,99;94,39;8307;8102;Verified;249210;179;No
3180070;No, I'm not a Human;15/9/2025;Indie;"Horror;Psychological Horror;Choices Matter;Indie;Singleplayer;Story Rich;Atmospheric;Multiple Endings;Dark;First-Person;Psychological;Gore;Mystery;Thriller;Retro;Narrative;Simulation;Casual;Psychedelic;Outbreak Sim";14,99;91,19;28249;26317;Playable;847470;537;No
413410;Danganronpa: Trigger Happy Havoc;18/2/2016;Adventure;"Visual Novel;Anime;Detective;Mystery;Story Rich;Great Soundtrack;Singleplayer;Psychological Horror;Horror;Adventure;Dark Comedy;Dark Humor;Puzzle;Point & Click;Funny;Comedy;Exploration;Survival;Action;Memes";19,99;94,06;36898;35424;Playable;1106940;642;No
1374490;RuneScape: Dragonwilds;15/4/2025;Action;"Open World;Survival;Open World Survival Craft;Multiplayer;Co-op;Online Co-Op;Early Access;Crafting;Building;Exploration;Base Building;Adventure;Action;RPG;Dragons;Sandbox;Singleplayer;Fantasy;Third Person;Magic";29,99;79,85;25030;20358;Unsupported;750900;2601;No
289070;Sid Meier’s Civilization® VI;21/10/2016;Strategy;"Strategy;Turn-Based Strategy;Multiplayer;Historical;Grand Strategy;Singleplayer;Turn-Based;4X;City Builder;War;Simulation;Tactical;Management;Building;Moddable;Online Co-op;Great Soundtrack;Co-op;Hex Grid;Atmospheric";59,99;85,28;374094;321851;Playable;11222820;38248;No
377840;FINAL FANTASY IX;14/4/2016;RPG;"JRPG;Story Rich;Great Soundtrack;Fantasy;RPG;Classic;Turn-Based Combat;Singleplayer;Adventure;Turn-Based;Atmospheric;Open World;Party-Based RPG;Funny;Steampunk;Medieval;Exploration;Anime;Action;Romance";20,99;92,53;13810;13131;Playable;414300;557;No
508440;Totally Accurate Battle Simulator;1/4/2021;Indie;"Sandbox;Simulation;Funny;War;Strategy;Physics;Singleplayer;Realistic;Indie;Adventure;Colorful;Fantasy;3D;Action;Comedy;Historical;Family Friendly;Wargame;Cute;Memes";19,99;96,49;150016;146727;Verified;4500480;1833;No
292140;FINAL FANTASY® XIII-2;11/12/2014;RPG;"JRPG;RPG;Female Protagonist;Fantasy;Singleplayer;Great Soundtrack;Story Rich;Time Travel;Adventure;Anime;Action;Sci-fi;Third Person;Open World;Cinematic;Action RPG;Turn-Based;Atmospheric;Linear;Turn-Based Combat";19,99;57,8;6241;3645;Playable;187230;122;No
268910;Cuphead;29/9/2017;Action;"Difficult;Cartoon;Co-op;Platformer;Local Co-Op;Great Soundtrack;2D;Multiplayer;Indie;Hand-drawn;Cartoony;Bullet Hell;Retro;Action;Shoot 'Em Up;Singleplayer;Side Scroller;Souls-like;Colorful;Funny";19,99;95,07;209865;201948;Verified;6295950;2420;No
3228590;Deadzone: Rogue;11/8/2025;Action;"Roguelike;FPS;Online Co-Op;PvE;Roguelite;Looter Shooter;First-Person;Horror;Dungeon Crawler;Shooter;Action;Post-apocalyptic;Action Rougelike;3D;Zombies;Sci-fi;Bullet Hell;Atmospheric;Loot;Dark";24,99;81,55;15380;12824;Verified;461400;1021;No
225540;Just Cause™ 3;1/12/2015;Action;"Open World;Action;Destruction;Multiplayer;Third-Person Shooter;Singleplayer;Shooter;Adventure;Sandbox;Third Person;Exploration;Physics;Funny;Atmospheric;Co-op;Parkour;Comedy;Great Soundtrack;Moddable;RPG";19,99;83,31;126694;106816;Playable;3800820;949;No
1026680;FINAL FANTASY VIII - REMASTERED;3/9/2019;Adventure;"RPG;Adventure;JRPG;Story Rich;Turn-Based;Great Soundtrack;Singleplayer;Classic;Fantasy;Turn-Based Combat;Anime;Romance;Remake;Sci-fi;Card Game;Open World";19,99;73,23;5370;4034;Verified;161100;306;No
2238900;STAR OCEAN THE SECOND STORY R;2/11/2023;Action;"RPG;JRPG;Pixel Graphics;Action RPG;Action;PvE;Story Rich;2D;Multiple Endings;Fantasy;1990's;Space;2D Platformer;Remake;Singleplayer;2.5D;Retro;Anime;Sci-fi;Female Protagonist";49,99;89,82;3895;3639;Verified;116850;81;No
517630;Just Cause 4 Reloaded;4/12/2018;Action;"Open World;Action;Destruction;Singleplayer;Adventure;Sandbox;Third-Person Shooter;Shooter;Physics;Violent;Funny;Story Rich;Gore;Atmospheric;Co-op;Driving;Third Person;FPS;Heist;Comedy";39,64;61,39;31805;19692;Playable;954150;227;No
1527950;Wartales;12/4/2023;Adventure;"RPG;Open World;Turn-Based Strategy;Medieval;Party-Based RPG;Turn-Based Combat;Co-op;Adventure;Tactical RPG;Strategy;Multiplayer;Singleplayer;Exploration;Sandbox;Survival;Turn-Based;Story Rich;Online Co-op;Indie;Violent";34,99;84,73;34829;30054;Verified;1044870;1913;No
1676840;For The King II;2/11/2023;Adventure;"Adventure;RPG;Strategy;Party-Based RPG;Board Game;Roguelike;Turn-Based Strategy;Online Co-Op;Turn-Based Combat;Multiplayer;Roguelite;Tabletop;Co-op;Local Co-op;Fantasy;Hex Grid;Local Multiplayer;Open World;Singleplayer;PvP";24,99;69,5;15595;11015;Verified;467850;2087;No
3159330;Assassin’s Creed Shadows;20/3/2025;Action;"Action;Adventure;Open World;Ninja;Samurai;Stealth;Combat;Assassins;3D;Action;Historical;Adventure;Base Building;Singleplayer;RPG;Swordplay;Third Person;Female Protagonist;Parkour;Violent;Exploration";69,99;75,06;36589;27870;Verified;1097670;1738;No
49520;Borderlands 2;18/9/2012;Action;"Loot;Shooter;Action;Multiplayer;Co-op;Looter Shooter;FPS;RPG;First-Person;Funny;Comedy;Open World;Combat;Online Co-op;Adventure;Action RPG;Dark Humor;Singleplayer;Memes;Sci-fi";19,99;87,67;318530;281949;Playable;9555900;3246;No
1173770;FINAL FANTASY;28/7/2021;RPG;"JRPG;RPG;Turn-Based Combat;Pixel Graphics;Party-Based RPG;2D;Exploration;Fantasy;Class-Based;Retro;Singleplayer;Magic;Adventure;Nostalgia;Remake;Emotional;Story Rich;Lore-Rich;Anime;Heist";11,99;91,99;8214;7801;Verified;246420;120;No
42700;Call of Duty®: Black Ops;9/11/2010;Action;"Action;FPS;Zombies;Multiplayer;Shooter;Singleplayer;Cold War;First-Person;War;Military;Online Co-op;Co-op;Gore;Story Rich;Controller;Adventure;Linear;Massively Multiplayer;Horror;Great Soundtrack";39,99;89,33;42543;38708;Playable;1276290;503;No
2996040;Teenage Mutant Ninja Turtles: Splintered Fate;6/11/2024;Action;"Co-op;Action Roguelike;Multiplayer;PvE;Adventure;Action;Story Rich;Controller;2.5D;Local Co-op;Strategy;Roguelite;Hack and Slash;Dungeon Crawler;Beat 'em up;Co-op Campaign;RPG;Action RPG;Fighting;Singleplayer";29,99;80,23;4098;3398;Verified;122940;252;No
307690;Sleeping Dogs: Definitive Edition;14/10/2014;Action;"Open World;Action;Martial Arts;Crime;Singleplayer;Third Person;Story Rich;Parkour;Multiplayer;Adventure;Gore;Racing;Atmospheric;Shooter;Third-Person Shooter;Sandbox;Great Soundtrack;Fighting;Remake;Beat 'em up";19,99;92,52;76794;72192;Playable;2303820;649;No
3364070;The Jackbox Party Pack 11;23/10/2025;Adventure;"Casual;Strategy;Party Game;Board Game;Trivia;2D;Cartoony;Colorful;Cute;Comedy;Co-op;Family Friendly;Multiplayer;Local Multiplayer;Fantasy;Party;Funny;Online Co-op;Local Co-op;PvP";29,99;86,53;466;435;Verified;13980;135;No
304240;Resident Evil;20/1/2015;Action;"Survival Horror;Zombies;Horror;Classic;Remake;Atmospheric;Singleplayer;Puzzle;Survival;Adventure;Third Person;Action;Female Protagonist;Story Rich;Difficult;Gore;Shooter;Great Soundtrack;Third-Person Shooter;Co-op";19,99;90,45;34626;31950;Verified;1038780;498;No
567640;Danganronpa V3: Killing Harmony;26/9/2017;Adventure;"Visual Novel;Detective;Female Protagonist;Anime;Story Rich;Mystery;Great Soundtrack;Singleplayer;Psychological Horror;Dark Humor;Horror;Puzzle;Adventure;Dark Comedy;Dark;Atmospheric;Funny;Dating Sim;Memes;Comedy";39,99;81,4;22392;18589;Unsupported;671760;560;No
2794590;Scam Line;10/1/2026;Indie;"Multiplayer;Indie;Co-op;PvP;Dark;Funny;Online Co-Op;Casual;Social Deduction;Puzzle;Strategy;Pixel Graphics;Early Access;First-Person;3D;Horror";4,99;81,29;1035;887;Playable;31050;338;No
1107320;OUTBRK;28/6/2024;Action;"Simulation;Realistic;Multiplayer;Open World;Nature;Science;Early Access;Immersive Sim;Atmospheric;Strategy;Adventure;Action;Singleplayer;Indie;Casual;Action-Adventure;Exploration;First-Person;Destruction;3D";34,99;78,64;3148;2563;Unsupported;94440;96;No
1222700;A Way Out;18/6/2020;Action;"Online Co-Op;Co-op;Split Screen;Story Rich;Local Co-Op;Multiplayer;Action-Adventure;Action;Adventure;Crime;Third Person;Emotional;Dialogue Heavy;Atmospheric;Nudity;Cinematic;Sexual Content;Singleplayer;Violent;Indie";29,99;86,72;100557;88392;Playable;3016710;642;No
2567870;Chained Together;19/6/2024;Adventure;"Co-op;Adventure;Casual;Platformer;Multiplayer;Puzzle Platformer;Online Co-Op;Simulation;3D Platformer;Action-Adventure;Funny;Third Person;Exploration;Post-apocalyptic;Emotional;Physics;Mystery;Surreal;Controller;Choices Matter";4,99;88,55;61324;55188;Unsupported;1839720;3114;No
552500;Warhammer: Vermintide 2;8/3/2018;Action;"Co-op;Dark Fantasy;Hack and Slash;Online Co-Op;Multiplayer;Dwarves;Gore;PvE;First-Person;Fantasy;RPG;Elves;Roguelite;Combat;Action RPG;Action;Atmospheric;FPS;Singleplayer;Adventure";29,99;84,04;146209;124308;Unsupported;4386270;4554;No
2531310;The Last of Us™ Part II Remastered;3/4/2025;Action;"Story Rich;Post-apocalyptic;Third-Person Shooter;Action-Adventure;LGBTQ+;Horror;Third Person;Action;Stealth;Emotional;Realistic;Singleplayer;Atmospheric;Survival;Adventure;Thriller;Survival Horror;Dark;Sequel;Female Protagonist";49,99;89,44;50186;45679;Verified;1505580;2230;No
2142790;Fields of Mistria;5/8/2024;Indie;"Early Access;Farming Sim;Dating Sim;RPG;Life Sim;Pixel Graphics;Romance;Simulation;Cute;Farming;Relaxing;Agriculture;Anime;Sandbox;2D;Open World;Crafting;Building;Cooking;LGBTQ+;Mining";13,99;95,59;27807;27190;Verified;834210;2167;No
2101390;Lost and Found Co.;6/3/2026;Casual;"Hidden Object;Puzzle;Point & Click;2D;Cute;Isometric;Funny;Relaxing;Story Rich;Casual;Colorful;Hand-drawn;Family Friendly;Atmospheric;Adventure;Decorating;Singleplayer;Cozy;Indie;Wholesome";17,99;92,35;2123;2060;Verified;63690;192;No
936790;Life is Strange: True Colors;9/9/2021;Action;"Choices Matter;Story Rich;LGBTQ+;Female Protagonist;Multiple Endings;Choose Your Own Adventure;Romance;Emotional;Third Person;Atmospheric;Adventure;Singleplayer;Action;Mystery;Cinematic;Stylized;Narrative;Supernatural;Great Soundtrack;Sexual Content";59,99;86,78;16620;14769;Verified;498600;66;No
1127400;Mindustry;26/9/2019;Strategy;"Base Building;Tower Defense;Resource Management;Automation;Strategy;Sandbox;Building;Multiplayer;Co-op;RTS;2D;Online Co-op;Pixel Graphics;Singleplayer;Survival;PvE;Indie;Management;PvP;Action";9,99;93,65;26645;25521;Playable;799350;1555;No
767560;War Robots;4/4/2018;Action;"Robots;Mechs;Free to Play;PvP;Multiplayer;Shooter;Third-Person Shooter;3D;Arena Shooter;Third Person;Action;Vehicular Combat;Controller;Sci-fi;Realistic;Tactical;Combat;Massively Multiplayer;Co-op;War";0;59,64;29970;18011;Verified;899100;2138;No
400750;Call to Arms - Gates of Hell: Ostfront;11/6/2021;Action;"World War II;Strategy;Real Time Tactics;Historical;RTS;Third Person;War;Singleplayer;Moddable;Multiplayer;Military;Realistic;PvE;Top-Down Shooter;Inventory Management;PvP;Online Co-op;Shooter;Level Editor;Replay Value";34,99;83,52;32046;27259;Unsupported;961380;5124;No
924970;Back 4 Blood;12/10/2021;Action;"Zombies;Online Co-Op;Multiplayer;Gore;FPS;Shooter;Co-op;Action;Horror;Singleplayer;First-Person;Survival;Violent;Adventure;Survival Horror;PvE;PvP;Roguelite;Replay Value;Sexual Content";59,99;68,18;72593;49967;Playable;2177790;1275;No
1451050;Sherman Commander;14/3/2026;Action;"Tactical;World War II;Historical;Military;Vehicular Combat;Simulation;RTS;Wargame;Tanks;War;Strategy;Immersive Sim;Indie;Solitaire;Combat;Realistic;Action;Singleplayer;3D;Real Time Tactics";29,99;63,81;131;89;Unsupported;3930;7;No
1011670;Totally Reliable Delivery Service;1/4/2021;Action;"Action;Sandbox;Funny;Physics;Casual;Co-op;Open World;3D;Local Multiplayer;Simulation;Split Screen;Third Person;Action-Adventure;Adventure;Comedy;Cute;Colorful;Multiplayer;4 Player Local;Local Co-op";14,99;74,33;2157;1661;Verified;64710;12;No
2016590;Dark and Darker;7/6/2024;Action;"Early Access;Dungeon Crawler;Multiplayer;Loot;Medieval;Extraction Shooter;PvP;RPG;Online Co-Op;PvE;Battle Royale;First-Person;Fantasy;Survival;Class-Based;Magic;Swordplay;Exploration;Dark;Team-Based;Free To Play";0;64,32;82934;53751;Unsupported;2488020;12888;No
1913370;OPERATOR;1/8/2023;Action;"Early Access;Realistic;Shooter;Tactical;Action;Simulation;FPS;PvE;War;Gore;Gun Customization;Multiplayer;Character Customization;Singleplayer;First-Person;Strategy;RPG;Dark;Combat;PvP;Real Time Tactics";19,99;82,06;6025;5096;Playable;180750;935;No
1599600;PlateUp!;4/8/2022;Action;"Co-op;Management;Cooking;Local Co-Op;Roguelite;Building;Roguelike;Cute;Funny;Procedural Generation;Online Co-op;4 Player Local;Base Building;Casual;Controller;Strategy;Action Rougelike;Top-Down;Singleplayer;Action";19,99;92,66;26312;24931;Verified;789360;1580;No
1643320;S.T.A.L.K.E.R. 2: Heart of Chornobyl;20/11/2024;Action;"Open World;FPS;Post-apocalyptic;Survival;Atmospheric;Singleplayer;Shooter;Exploration;RPG;Story Rich;First-Person;Action;Lore-Rich;Sci-fi;Nonlinear;Multiple Endings;Realistic;Choices Matter;Immersive Sim;Cinematic";59,99;78,52;134087;106415;Unsupported;4022610;6519;No
2640950;Scott Pilgrim EX;3/3/2026;Action;"Action;Adventure;Beat 'em up;Pixel Graphics;2D;Funny;Retro;4 Player Local;Female Protagonist;Local Co-Op;Local Multiplayer;Multiplayer;Online Co-op;Singleplayer;Fighting;Co-op;Action RPG;Indie";28,99;80,42;461;397;Verified;13830;32;No
850190;Goat Simulator 3;15/2/2024;Adventure;"Physics;Sandbox;Exploration;Open World;Simulation;Character Customization;3D;Casual;Action-Adventure;Comedy;Multiplayer;Co-op;Cartoony;Adventure;Colorful;Family Friendly;Local Co-op;Online Co-op;Funny;Singleplayer";29,99;95,13;15152;14813;Verified;454560;373;No
2350790;Moonlighter 2: The Endless Vault;19/11/2025;Action;"Early Access;RPG;Shop Keeper;Action-Adventure;Roguelike;Inventory Management;Roguelite;Action;Procedural Generation;Exploration;Hack and Slash;Action Rougelike;Action RPG;Singleplayer;Adventure;Management;Fantasy;Replay Value;Capitalism;Dungeon Crawler;3D";29,99;82,67;2760;2373;Verified;82800;503;No
1533390;Gorilla Tag;1/1/2023;Action;"VR;Psychological Horror;Multiplayer;First-Person;Parkour;Funny;Horror;3D;3D Platformer;Action;PvP;Nature;Physics;Survival Horror;Casual;Platformer;Moddable;6DOF;Early Access;Minimalist";19,99;89,91;83347;76070;Unsupported;2500410;1262;No
3557620;Blue Archive;4/7/2025;Adventure;"Cute;Funny;Anime;Epic;RPG;Story Rich;Strategy;Lore-Rich;Singleplayer;PvE;Sexual Content;Tactical RPG;Cinematic;Fantasy;Strategy RPG;Combat;Cartoony;Hentai;Animation & Modeling;PvP";0;89,9;20712;19056;Verified;621360;15629;No
2541530;AETHUS;6/3/2026;Adventure;"Survival;Base Building;Story Rich;Crafting;Mining;Exploration;Narrative;Sci-fi;Building;Open World;Sandbox;Female Protagonist;Resource Management;Top-Down;Action-Adventure;Adventure;Space;Automation;Singleplayer;Open World Survival Craft";19,99;90,47;1747;1664;Playable;52410;112;No
1041720;Kingdoms of Amalur: Re-Reckoning;8/9/2020;Action;"RPG;Action;Action RPG;Fantasy;Open World;Singleplayer;Character Customization;Combat;Hack and Slash;Atmospheric;Third Person;Adventure;Gore;Story Rich;Fighting;Loot;Choices Matter;Magic;Exploration;Remake";39,99;75,34;7921;6112;Verified;237630;247;No
3450310;Europa Universalis V;4/11/2025;Strategy;"Grand Strategy;Strategy;Historical;Simulation;Economy;Trading;Wargame;Diplomacy;Resource Management;War;Alternate History;Immersive Sim;4X;Singleplayer;Multiplayer;Choices Matter;Realistic;Cinematic;Building;3D";59,99;68,57;28543;19825;Playable;856290;10163;No
292030;The Witcher 3: Wild Hunt;18/5/2015;RPG;"Open World;RPG;Story Rich;Atmospheric;Fantasy;Adventure;Singleplayer;Nudity;Choices Matter;Great Soundtrack;Third Person;Medieval;Action;Multiple Endings;Action RPG;Dark Fantasy;Magic;Dark;Sandbox;Sexual Content";39,99;95,41;880598;846798;Verified;26417940;15013;No
767320;Granblue Fantasy;10/3/2026;RPG;"RPG;JRPG;Party-Based RPG;Online Co-Op;2D Platformer;PvE;Turn-Based Tactics;2D;Story Rich;Team-Based;Fantasy;Choices Matter;Casual;Action;Mytholgy;Magic;Emotional;Multiplayer;Singleplayer;Class-Based";0;41,26;886;354;Playable;26580;290;No
1217060;Gunfire Reborn;18/11/2021;Action;"Roguelite;FPS;Roguelike;Online Co-Op;Co-op;Multiplayer;Looter Shooter;Indie;Action;Action Rougelike;RPG;Shooter;Adventure;First-Person;Dungeon Crawler;Replay Value;Singleplayer;Fast-Paced;Loot;Early Access";19,99;91,85;103030;96007;Verified;3090900;1671;No
2688950;Planet Coaster 2;6/11/2024;Simulation;"Simulation;Sandbox;Strategy;Building;City Builder;3D;Singleplayer;God Game;Economy;Realistic;Management;Colorful;Online Co-op;Atmospheric;Family Friendly;Relaxing;Funny;Multiplayer;Asynchronous Multiplayer;VR";49,99;71,43;13308;9679;Verified;399240;1817;No
2399420;Le Mans Ultimate;22/7/2025;Racing;"Racing;Automobile Sim;Driving;Multiplayer;Realistic;VR;Simulation;Singleplayer;PvP;Sports;Immersive Sim;Early Access";39,99;77,27;17591;13859;Unsupported;527730;5041;No
2737070;Crime Simulator;17/6/2025;Action;"Multiplayer;Simulation;Online Co-Op;Crime;Heist;First-Person;FPS;Action;Co-op Campaign;Singleplayer;Action-Adventure;Life Sim;Immersive Sim;Funny;Stealth;Driving;Hacking;Realistic;Indie;Co-op";14,99;80,2;6069;5011;Playable;182070;1693;No
2064610;Relic Guardian - Tower Defense;22/10/2025;Adventure;"Strategy;Tower Defense;2D;Fantasy;Pixel Graphics;Cartoony;Casual;Singleplayer;Tactical;Funny;Cartoon;Action-Adventure;Cute;Indie;Colorful;Building;Adventure;Comedy;RPG;Stylized";19,99;89,69;1008;961;Playable;30240;26;No
345350;LIGHTNING RETURNS™: FINAL FANTASY® XIII;10/12/2015;RPG;"RPG;JRPG;Female Protagonist;Fantasy;Open World;Great Soundtrack;Singleplayer;Story Rich;Adventure;Anime;Action;Action RPG;Third Person;Character Customization;Hack and Slash;Atmospheric;Cute;Exploration;Turn-Based";19,99;76,71;4728;3734;Playable;141840;75;No
3767740;Outhold;12/12/2025;Casual;"Incremental;Tower Defense;Strategy;Minimalist;Management;Relaxing;Casual;Arcade;Shooter;Combat;2D;Colorful;Simulation;Singleplayer;Rougelike;Top-Down;Idler;Puzzle;Capitalism;Great Soundtrack";6,99;81,91;1521;1306;Playable;45630;108;No
1238060;Dead Space™ 3;18/6/2020;Action;"Action;Horror;Online Co-Op;Sci-fi;Co-op;Shooter;Third-Person Shooter;Survival;Space;Dark;Singleplayer;Multiplayer;Survival Horror;Futuristic;Thriller;Third Person;Gore;Crafting;Combat;Violent";19,99;71,42;14462;10512;Playable;433860;156;No
367520;Hollow Knight;24/2/2017;Action;"Metroidvania;Platformer;Souls-like;Difficult;Great Soundtrack;2D;Indie;Singleplayer;Exploration;Atmospheric;Adventure;Story Rich;Hand-drawn;Multiple Endings;Action;Dark Fantasy;Open World;Cute;Controller;Side Scroller";14,99;96,03;543091;526327;Verified;16292730;7854;No
3398110;The Walking Trade;5/3/2026;Indie;"Management;Simulation;Economy;Post-apocalyptic;Sandbox;Building;Capitalism;Crafting;Immersive Sim;FPS;Survival;Base Building;Physics;Shooter;3D;Dark Humor;Horror;Zombies;Stylized;Singleplayer";11,99;83,38;2209;1947;Playable;66270;382;No
2943650;FragPunk;6/3/2025;Action;"Free to Play;FPS;Multiplayer;Hero Shooter;Action;Team-Based;Shooter;PvP;Futuristic;Stylized;Sci-fi;3D;First-Person;Sexual Content;Adventure;Combat;Cyberpunk;Online Co-op;Co-op;Nudity";0;73,4;49352;36688;Playable;1480560;2089;No
1173780;FINAL FANTASY II;28/7/2021;RPG;"RPG;JRPG;Party-Based RPG;Exploration;2D;Turn-Based Combat;Fantasy;Class-Based;Pixel Graphics;Magic;Retro;Adventure;Singleplayer;Nostalgia;Remake;Emotional;Lore-Rich;Story Rich;Turn-Based";11,99;79,03;3288;2690;Verified;98640;103;No
3164330;Infinity Nikki;28/4/2025;Action;"Relaxing;Cute;Open World;Casual;RPG;Multiplayer;Co-op;Simulation;Life Sim;Farming Sim;Free to Play;Crafting;Puzzle;Agriculture;Sandbox;Building;Exploration;Fantasy;Pixel Graphics;Fishing";0;55,48;9932;5547;Playable;297960;1720;No
